sector,lat,lon
SA46,52.237766953488375,-4.25748723255814
SA44,52.08741976576583,-4.373194433933933
SA43,52.08729087835421,-4.628048400715568
SA42,52.015453759740254,-4.852479383116883
SA40,52.084293754716995,-4.175551792452829
SA41,51.995215718181804,-4.705871754545456
SA4,51.67320970818503,-4.048692531138791
SA38,52.04010798429321,-4.477097633507853
SA39,52.01887022222221,-4.243584709401709
SA37,52.01595386440677,-4.593179559322035
SA34,52.06059797835497,-4.59899177056277
SA33,51.84945654416407,-4.440946671924287
SA35,51.971066465116266,-4.558243
SA36,51.95779154545453,-4.608719545454546
SA32,51.88791066080395,-4.16988233165829
SA31,51.85673459760268,-4.308289755136987
SA3,51.58144007829672,-4.051904946428572
SA20,52.01186778481015,-3.7878229535864967
SA2,51.61910889203085,-3.9980238868894578
SA19,51.954622806763346,-3.9480589130434756
SA18,51.79771513932292,-3.9608836901041684
SA17,51.756733426886726,-4.28555730424528
SA16,51.68936442023346,-4.257334785992218
SA15,51.699533833169774,-4.167831505397445
SA14,51.735201895281946,-4.106200637514383
SA13,51.605612372173944,-3.7259175217391296
SA12,51.60826054498711,-3.795797633676087
SA11,51.67481094016226,-3.7614735121703875
SA10,51.68756763835265,-3.8006688687258716
SA1,51.6266719028911,-3.9402173817642625
S98,53.40415098876406,-1.4311076179775255
S99,53.404241000000034,-1.4310270000000012
S9,53.398126723943584,-1.4178144788732385
S96,53.40235946666668,-1.4250615999999998
S97,53.50324743589748,-1.337972666666667
S81,53.338599596007555,-1.1240942965779464
S80,53.292604986179676,-1.1522660177690038
S8,53.33998239273143,-1.477643716295428
S75,53.56265155272997,-1.5213696738967828
S74,53.50101292843326,-1.441171684719536
S73,53.52448936533335,-1.3950724893333322
S72,53.57862284388189,-1.391234503516175
S71,53.57441751074385,-1.4561093752066114
S70,53.54119004137404,-1.4749454496487093
S7,53.3551559701987,-1.4910563046357608
S66,53.42014829852123,-1.2440229704251384
S65,53.43617908271607,-1.3185736604938287
S64,53.49074488855873,-1.2988352823179787
S63,53.51870802218273,-1.3304337355811864
S62,53.465419054365746,-1.3479048830313
S61,53.44412248899191,-1.3949587230590943
S60,53.41204026074495,-1.350834307545367
S6,53.402868422638534,-1.513116114820848
S5,53.42225056172255,-1.4632665770334943
S45,53.16570403966596,-1.4211634843423802
S49,53.235054555555564,-1.4347353333333333
S44,53.22532421989531,-1.3137726806282728
S43,53.267639788930424,-1.3397072757973703
S42,53.19954048015352,-1.4213160332906536
S41,53.24731731287721,-1.4283671971830991
S40,53.234093134545304,-1.446216869999999
S4,53.40091490635455,-1.4496101237458199
S36,53.50553983967391,-1.6166769402173913
S35,53.45877329600002,-1.4981878674285705
S33,53.34401761538463,-1.7400148461538463
S32,53.29453570334927,-1.651546564593302
S3,53.38737574501992,-1.474070057768924
S26,53.35261085171105,-1.2915543593155887
S25,53.36583536363633,-1.2167562769556042
S21,53.31205467477878,-1.339658471238937
S20,53.33454804245282,-1.3519755864779879
S2,53.3696061006159,-1.4479118418891193
S18,53.299442025210105,-1.4744685663865538
S17,53.32128215591399,-1.5289757392473102
S14,53.34601398360655,-1.4444011584699452
S13,53.3646432436548,-1.383645228426396
S12,53.34812484437592,-1.4063725392912163
S11,53.36076145523524,-1.5078979924127471
S10,53.37670807158353,-1.518529659436011
S1,53.380037534653475,-1.4710480534653456
RM9,51.54092319597069,0.13392718131868134
RM8,51.557202668358634,0.1293637901861253
RM7,51.57492385153594,0.168710419795222
RM6,51.57579884716979,0.12957813396226425
RM5,51.60131671428568,0.16479537566137564
RM4,51.64128673376624,0.1585473376623376
RM3,51.601943765273376,0.22446636227223987
RM2,51.584333637735895,0.20336078867924526
RM20,51.47854628125002,0.2844998125000001
RM19,51.482833853146865,0.2443696783216785
RM18,51.467455139053264,0.37594755325443757
RM17,51.479697424354164,0.32833889667896715
RM16,51.49300127690106,0.3410672238163558
RM15,51.50875803163452,0.27625181370825996
RM14,51.55692356639997,0.2648622896
RM13,51.5252641608281,0.19271579299363056
RM12,51.55281689158578,0.20750002427184472
RM11,51.57106217277487,0.21859259860383917
RM10,51.54486842123287,0.15784758047945213
RM1,51.58297891129036,0.18360734274193555
RH8,51.25092609653462,0.0023604381188118777
RH9,51.236277013245044,-0.06235994039735099
RH7,51.174769046218465,-0.018320710084033607
RH6,51.173175931383625,-0.16430339707536548
RH77,51.138774000000005,-0.16977900000000007
RH5,51.19051747507788,-0.34373022897196254
RH4,51.22995907964606,-0.3347434896755165
RH3,51.23270118749999,-0.27779752083333337
RH20,50.937600578947276,-0.47074490369540856
RH2,51.235099884109935,-0.20305026523297548
RH19,51.12565556368568,-0.01422807226738934
RH18,51.093226930069925,0.03566307692307693
RH17,51.022329512091005,-0.11940138975817939
RH16,51.00134654095426,-0.09832031593159331
RH15,50.95754724166665,-0.13089092380952383
RH14,51.033093698630125,-0.48490075171232855
RH13,51.03380445112105,-0.3282567452914799
RH12,51.07724961784384,-0.33180002899628247
RH11,51.11053373846148,-0.20805139487179475
RH10,51.11848138930057,-0.15455138665254234
RH1,51.23737522818253,-0.15747746757405925
RG9,51.54503016608079,-0.9260336722319854
RG8,51.50616729845421,-1.106257105826397
RG7,51.397647961355936,-1.0775397362711854
RG6,51.43779074934396,-0.9281633438320205
RG5,51.45204777534792,-0.8996338568588474
RG45,51.37162145153666,-0.799476846335697
RG42,51.42783869523809,-0.7570768751322763
RG41,51.41688590064522,-0.8630788619354836
RG40,51.40010139835724,-0.8362372618069811
RG4,51.48279124266941,-0.9698164661274016
RG31,51.45647182670906,-1.0457664960254383
RG30,51.4512113206187,-1.0145980886597936
RG29,51.24588427037041,-0.9460006370370374
RG28,51.23423959482757,-1.3366490862068965
RG27,51.30501612320569,-0.9470199533492828
RG26,51.34013052329182,-1.1297383959627327
RG25,51.22712475515463,-1.1624916726804118
RG24,51.28079639890719,-1.0798270480874335
RG23,51.25769066764704,-1.1499121235294119
RG22,51.24808569487173,-1.1248346525641015
RG21,51.264862010430164,-1.088609282920471
RG20,51.40381986975248,-1.3378920602798718
RG2,51.41960682068965,-0.9511132847290649
RG19,51.39143924846008,-1.2433299630390153
RG18,51.431452235514016,-1.2602438392523365
RG17,51.44344203793623,-1.5031113702579675
RG14,51.399518344497636,-1.3231113548644315
RG12,51.40676650742113,-0.7499859823747678
RG10,51.482308099112444,-0.8532874319526638
RG1,51.45135456758953,-0.9696522605863201
PR9,53.65966333723397,-2.968645046808512
PR8,53.62623166373098,-3.009937660528429
PR7,53.648673024623776,-2.6553147236662102
PR6,53.667844362848875,-2.6118655052935513
PR5,53.731564424335424,-2.6576201942740316
PR4,53.754798706806206,-2.833963903432227
PR3,53.8682555399267,-2.7203519677655694
PR26,53.687920537953794,-2.740701643564354
PR25,53.69453665415553,-2.693779152815015
PR2,53.778308180011415,-2.70709832311187
PR1,53.757357263473075,-2.701724097604792
PR11,53.79455966037735,-2.6849865094339638
PO9,50.863300262335535,-0.9841621784539485
PR0,53.758806857142865,-2.6839070000000005
PO8,50.9135448436406,-1.011747289381564
PO7,50.88294633039296,-1.0406974707297505
PO6,50.84655670992368,-1.0698859520174493
PO5,50.78859170135748,-1.0861325837104079
PO41,50.7009701125828,-1.4750973774834435
PO40,50.682506791095896,-1.52184115410959
PO4,50.79017482585032,-1.062077304761905
PO39,50.680361724137946,-1.5401345689655173
PO38,50.605386352839936,-1.243429686746989
PO37,50.631425593373486,-1.179630015060241
PO36,50.65858613999998,-1.1636789072727263
PO35,50.68688424539879,-1.085648852760736
PO33,50.7216421719368,-1.1700285543478255
PO34,50.71590136885246,-1.1134555983606556
PO32,50.75122283333336,-1.2810022103174594
PO31,50.75541336580091,-1.3073912597402613
PO30,50.691057839666364,-1.3135331538461548
PO3,50.81628759633028,-1.0591594954128445
PO22,50.800237453722346,-0.647665352112676
PO21,50.785102462797624,-0.6986764687499997
PO20,50.78455800168352,-0.7840725479797973
PO2,50.81785583222372,-1.077409854860186
PO19,50.83833740080968,-0.7783529344129579
PO18,50.864935527326466,-0.8149881565731165
PO17,50.889760335365835,-1.1733629603658533
PO16,50.85088705130787,-1.1591188561368202
PO15,50.8677592148148,-1.2282610607407403
PO14,50.838706962099245,-1.2189635072886293
PO13,50.8122521068211,-1.181114846846846
PO12,50.79793222940077,-1.141711879213484
PO11,50.79203626824033,-0.9757087167381976
PO10,50.852229219387745,-0.9294528826530614
PO1,50.79948495747007,-1.0897023064340232
PL9,50.35474647052519,-4.087025704180062
PL95,50.364406129032254,-4.104439129032255
PL8,50.33554923870968,-4.010991358064514
PL7,50.39270374128693,-4.045611449061662
PL6,50.41870595172418,-4.115714672906405
PL5,50.411078427942876,-4.166639608360833
PL4,50.37554564769979,-4.128042779661022
PL33,50.622016012500005,-4.7315500375
PL34,50.65971863749999,-4.744350437499999
PL35,50.68471840000001,-4.685335825000001
PL32,50.63318827380956,-4.662051839285714
PL31,50.46909809690721,-4.723037084536088
PL30,50.50179897947762,-4.728394412313428
PL3,50.38827749494941,-4.127351782106784
PL28,50.53262971129711,-4.9675167029288705
PL29,50.586197206896536,-4.830110724137931
PL27,50.523142357876694,-4.875818773972602
PL26,50.34533239722865,-4.827442561200926
PL25,50.34129203981237,-4.778166411007027
PL24,50.3552867549407,-4.711147011857705
PL23,50.33746649112425,-4.636808236686391
PL22,50.40348696650718,-4.651945444976079
PL21,50.38530109767438,-3.9183232573643427
PL20,50.500102532934115,-4.100192013972059
PL2,50.38975244135804,-4.163458733024689
PL19,50.55647144955494,-4.15482850593472
PL18,50.51544321052631,-4.221788732456142
PL17,50.51487549292452,-4.31035247877358
PL16,50.646418084112156,-4.2644876635513995
PL15,50.63309480271277,-4.396917057953139
PL14,50.46403615758183,-4.466141390485626
PL13,50.35878032959642,-4.474728782511212
PL12,50.41946330790191,-4.250465408719343
PL11,50.372956095384616,-4.254919430769232
PL1,50.37058796202533,-4.1544769217491435
PL10,50.34524763276835,-4.211308293785311
PH8,56.562382290598315,-3.599212025641028
PH9,56.649011954545465,-3.693739931818182
PH7,56.37301499719892,-3.8273977478991585
PH6,56.37179754385964,-3.9999352894736875
PH5,56.328276255813975,-3.829873604651162
PH50,56.71441944444444,-4.965689022222222
PH35,57.07553937499999,-4.9027759375
PH36,56.72216285714288,-5.8512970000000015
PH37,56.835665399999996,-5.501676000000001
PH38,56.843802200000006,-5.7438068
PH39,56.9123133076923,-5.8417319999999995
PH4,56.26194336363635,-3.785392393939394
PH40,56.963316299999995,-5.801749099999999
PH41,57.003060975609756,-5.828321731707315
PH33,56.82188671064824,-5.112181500000002
PH42,56.90188,-6.142749
PH43,57.015407,-6.281487
PH44,57.056797,-6.503266
PH49,56.67488807317072,-5.1153736097561
PH34,56.9192496,-4.92749492
PH3,56.30190019262296,-3.7046664672131158
PH30,56.788984,-4.599829
PH31,56.8923595,-4.815917416666667
PH32,57.144273599999984,-4.683696850000002
PH26,57.33004858865246,-3.6062896666666666
PH22,57.19417682905985,-3.8203165042735034
PH23,57.283708419354845,-3.816925580645161
PH24,57.25612050000001,-3.744961208333334
PH25,57.26153391428572,-3.6477255714285715
PH20,57.05666701886792,-4.147518075471699
PH21,57.08984053921569,-4.0197579999999995
PH2,56.38707159810121,-3.403806444620239
PH16,56.706783773504334,-3.805927042735045
PH17,56.686453461538456,-4.374726307692308
PH18,56.77319760869563,-3.8901941739130432
PH19,56.92628628571428,-4.255679428571428
PH15,56.609614886363644,-3.94133843181818
PH13,56.53710488524592,-3.274698956284154
PH14,56.45288840000001,-3.180896557142855
PH11,56.638178938888906,-3.2349256555555566
PH12,56.57570564130434,-3.1548475869565205
PH10,56.60682008974365,-3.359073405982906
PH1,56.42234978687193,-3.4796668824959474
PE9,52.65457470993122,-0.4803918643067846
PE8,52.52311406603777,-0.45305584591195
PE7,52.5370420880069,-0.2067521337359796
PE6,52.65748877899993,-0.25189375000000014
PE5,52.574869235294116,-0.3505212352941177
PE4,52.61195084188909,-0.2625586694045175
PE38,52.588133379014984,0.375286764453962
PE37,52.64110635572138,0.6995601144278609
PE36,52.939482920489276,0.5085449510703367
PE34,52.72506105069119,0.3374419262672808
PE35,52.827157538461535,0.5090560769230769
PE33,52.64567543173432,0.4660777933579339
PE32,52.72785041256366,0.6351261494057722
PE31,52.88179592246293,0.5726515815279359
PE30,52.75968078947363,0.41642863157894716
PE3,52.58434949337751,-0.27525550165562873
PE29,52.33231620734103,-0.179221014880954
PE28,52.35895773862164,-0.19074882119635894
PE27,52.331486882246395,-0.07123933152173921
PE26,52.45323911627909,-0.11660561337209299
PE25,53.15400510252818,0.3342532205056179
PE24,53.164593453531545,0.2646014200743496
PE23,53.172710311054,0.08887058868894603
PE22,53.05009259789744,0.04445840210249675
PE21,52.97445805685921,-0.023897669675090272
PE20,52.93126168676718,-0.1040896934673366
PE2,52.558148996932644,-0.26030169529652386
PE19,52.23591422632416,-0.263602247993579
PE16,52.45487387628862,0.049382773195876285
PE15,52.537515269757755,0.08586177660695478
PE14,52.63906420868337,0.2076831932773112
PE13,52.670002407578565,0.13691662014787426
PE12,52.78538341514147,0.027650493344425996
PE11,52.80590188044335,-0.16685253048297696
PE10,52.77454831070892,-0.3772832760180994
PE1,52.5865797259011,-0.23796363704945556
PA9,55.80729254237289,-4.556952186440676
PA8,55.90068964840176,-4.453036095890408
PA7,55.906892245762755,-4.504096495762711
PA70,56.36496483333334,-6.037198166666667
PA71,56.480691750000005,-5.981512
PA72,56.5183485,-5.966176100000001
PA73,56.496638,-6.183610666666667
PA74,56.532948,-6.229751
PA75,56.61260276271185,-6.114345288135594
PA76,56.33402028571429,-6.394373571428572
PA77,56.49539955263159,-6.881068368421051
PA60,55.8786752631579,-5.915764631578947
PA61,56.071651,-6.203006625
PA62,56.359257,-5.851519
PA63,56.381772,-5.715872
PA64,56.437876,-5.6860385
PA65,56.46915400000001,-5.725504375
PA66,56.328739250000005,-6.35289875
PA67,56.31422246666666,-6.231362333333334
PA78,56.6264192,-6.5458652
PA68,56.434551,-6.142643333333333
PA69,56.3796685,-6.077475249999999
PA5,55.83112967336685,-4.509762661641543
PA6,55.865823812121235,-4.53711636969697
PA47,55.68200700000001,-6.504079466666666
PA48,55.738486875,-6.3848708125
PA49,55.78226966666667,-6.394836333333334
PA4,55.87485102491696,-4.395334498338867
PA41,55.674466200000005,-5.7425882
PA42,55.63680007017546,-6.18945394736842
PA43,55.75560525641025,-6.284192410256411
PA44,55.799418149999994,-6.293590849999999
PA45,55.81965542857143,-6.166835857142857
PA46,55.86266706666667,-6.120776133333334
PA37,56.46601372164946,-5.394349999999998
PA38,56.59531293548388,-5.328285612903225
PA34,56.39381306504061,-5.487057807588081
PA35,56.40476537500001,-5.227452374999999
PA36,56.52412842857143,-4.769660571428572
PA32,56.19756705263158,-5.125358333333333
PA33,56.36680636363636,-5.064203878787879
PA31,56.052510445945934,-5.458350846846846
PA3,55.85150705459772,-4.445679877873563
PA30,56.01333204651164,-5.449497720930232
PA29,55.806551278481024,-5.475405341772153
PA28,55.43766763392858,-5.603863308035717
PA23,55.95379525176469,-4.93345082823529
PA24,56.15843520000001,-4.904429933333334
PA25,56.21431933333333,-5.043362666666667
PA26,56.260532777777776,-4.9351065555555556
PA27,56.15533159090909,-5.086001000000001
PA20,55.83414341697417,-5.057258660516604
PA2,55.828827763157825,-4.434465030364376
PA21,55.90186958695651,-5.249307478260872
PA22,55.97143325,-5.1344073125
PA19,55.952922705673735,-4.826153301418439
PA16,55.942575749674056,-4.800797023468053
PA17,55.86338320833334,-4.885159736111112
PA18,55.88847803125001,-4.888097312500001
PA15,55.94245765771815,-4.747584203020134
PA14,55.92728280917875,-4.664056217391303
PA13,55.89328911483253,-4.631309181818182
PA11,55.857103038647374,-4.584739937198067
PA12,55.79421989380529,-4.626485486725665
PA10,55.832889198473275,-4.551407572519084
PA1,55.84462302184876,-4.41773606890756
OX9,51.738013638146164,-0.9839850285204994
OX7,51.91039545779821,-1.5284166357798168
OX5,51.83063446098268,-1.2818461257225446
OX49,51.65057961990954,-1.001298719457014
OX44,51.69738684984983,-1.122033810810811
OX4,51.73116675713263,-1.2173831580102419
OX39,51.70170437301586,-0.9159258690476194
OX33,51.75837634154931,-1.1398515845070425
OX3,51.76226413905928,-1.2116953456032733
OX29,51.7941667763158,-1.4367464281376534
OX28,51.78697299999992,-1.4860535107458948
OX27,51.93612279778389,-1.1503896786703602
OX26,51.90107007880719,-1.1545382981895638
OX25,51.900360537525344,-1.2130673367139955
OX20,51.85579019318187,-1.3576166136363639
OX2,51.765980451171835,-1.2807286943359348
OX18,51.76292312808994,-1.5915169786516852
OX17,52.073589033898315,-1.2891555310734468
OX16,52.06250039834318,-1.3426030075301212
OX15,52.03036608232445,-1.4111663232445528
OX14,51.66753784064678,-1.2770007798306344
OX13,51.67570850862074,-1.3580765086206896
OX12,51.59646833126935,-1.4252822837977306
OX11,51.59966562388592,-1.2521959081996439
OX10,51.60727902576806,-1.1286361129831513
OX1,51.74514806143344,-1.261406480091019
OL9,53.53916731230606,-2.1442764177869686
OL8,53.52587628189543,-2.11732771688943
OL7,53.49071072142847,-2.1072525642857145
OL6,53.49441133186329,-2.086008932745316
OL5,53.518020081300776,-2.038510959349593
OL4,53.54240983460803,-2.0734891739961743
OL3,53.55345587563878,-2.0115508143100507
OL2,53.57320152429907,-2.1099563710280393
OL16,53.61238150448029,-2.131270014336918
OL15,53.64489959210526,-2.0998275676691733
OL14,53.71433976178351,-2.1009458802547774
OL13,53.70082574090906,-2.2044293060606077
OL12,53.63653004529915,-2.1653622948717945
OL11,53.60586840681172,-2.176680826868499
OL10,53.59046393950621,-2.223159048148149
OL1,53.549747848866566,-2.106964491183873
NW9,51.588143748956675,-0.25518021210013925
NW8,51.53225396568059,-0.1745034497041421
NW7,51.614766322459225,-0.23449699874529495
NW6,51.542143240369796,-0.19626946764252706
NW5,51.55177955065624,-0.14501253992848545
NW4,51.587317802139054,-0.22431688235294125
NW3,51.55233658233521,-0.17249973502994015
NW2,51.558150756116305,-0.2202762064220191
NW26,51.53406058536587,-0.2481312682926828
NW1W,51.53078438623403,-0.13542644550669147
NW11,51.578394866354074,-0.19746568815943694
NW10,51.54125236473164,-0.24809042606790827
NW1,51.5332534256224,-0.1439321074681245
NR99,52.626650999999995,1.309265
NR9,52.63338077712609,1.1090583460410566
NR8,52.67679889507496,1.2046985010706643
NR7,52.644448004419786,1.336509090607734
NR6,52.66192083844908,1.2802828158319863
NR5,52.64081768319997,1.22888156
NR4,52.61179006870231,1.2559546431297708
NR35,52.461848198218235,1.4329321069042327
NR34,52.438802533888214,1.5835199548156942
NR33,52.454088400216925,1.7167706203904558
NR32,52.489736963669344,1.7314523378746598
NR31,52.57498316165096,1.7087801590713678
NR30,52.61986016666661,1.7277498333333332
NR3,52.64321921135264,1.2917472403381642
NR29,52.694269527855184,1.6361718649025063
NR28,52.822427139534895,1.3975100714285702
NR27,52.924259573604054,1.299845827411167
NR26,52.938776969072144,1.208876687285223
NR25,52.92006175894534,1.0827553728813553
NR24,52.858780009569394,1.0502847559808612
NR23,52.948801649122814,0.8579048026315799
NR21,52.841474779850785,0.8522482139303484
NR22,52.894446208955216,0.8651736716417914
NR20,52.72323747235579,0.9809755516826919
NR2,52.62917084520547,1.2800457767123286
NR19,52.67515192564494,0.9300182655538711
NR18,52.57067124885495,1.1081338122137423
NR17,52.515489403225786,0.9945942956989261
NR16,52.47350970841887,1.0536967864476383
NR15,52.50331037479269,1.266436648424544
NR14,52.5624424572973,1.376397976216218
NR13,52.633910944335895,1.469598301757811
NR12,52.75967104148476,1.4718801866812237
NR11,52.84083434152654,1.273777249676585
NR10,52.73566937568305,1.2414929767759557
NR1,52.62650018079102,1.306768806779663
NP8,51.86185528723405,-3.1546668457446803
NP7,51.829442674743696,-3.011234120223673
NP44,51.651257306138874,-3.0279610234248744
NP4,51.71940381923356,-3.047128662328271
NP26,51.5909264927302,-2.7788356252019417
NP25,51.80263373793104,-2.7243412017241355
NP24,51.718991445945974,-3.238542277027028
NP23,51.785405997714236,-3.197392891428573
NP22,51.77131234724537,-3.2581919215358934
NP20,51.59037901694924,-3.006543935151066
NP19,51.58828780052959,-2.963514494263017
NP18,51.608600156903734,-2.9422229916317986
NP16,51.65044190064522,-2.6896729006451605
NP15,51.726274108641974,-2.886638155555555
NP13,51.73534746812386,-3.1414440510018213
NP12,51.66910016294643,-3.197957195312499
NP11,51.64370642967027,-3.1315549560439533
NP10,51.57797189267461,-3.0478491431005104
NN9,52.334668330804284,-0.594180993930198
NN8,52.30345184995733,-0.6995396206308604
NN7,52.20819130306751,-0.9292417926380357
NN6,52.326802999117426,-0.945298948808474
NN5,52.246583646778,-0.9360083114558483
NN4,52.214295942166125,-0.8993839484752877
NN3,52.26397451210273,-0.8422566278366139
NN29,52.25810448736461,-0.6649031696750902
NN2,52.26272062659859,-0.8892900524296712
NN18,52.47790396625766,-0.712936676380368
NN17,52.501062068604654,-0.6838314267441851
NN16,52.40475250407453,-0.7070185250291007
NN15,52.38240850493961,-0.7026158858397367
NN14,52.411132613793065,-0.6958859836206894
NN13,52.03407730809861,-1.147890748239437
NN12,52.126522169469645,-0.9997301759379038
NN11,52.24192280295145,-1.1792954678819436
NN10,52.29290427102803,-0.5977976869158873
NN1,52.24162888557779,-0.8883382002383786
NG9,52.9258878873764,-1.2382721138613846
NG90,52.92589626315789,-1.190695210526316
NG80,52.9300982962963,-1.1917298148148143
NG8,52.96498627943621,-1.2133851766169172
NG7,52.95791238640275,-1.172512823580034
NG6,52.99855761528668,-1.1921951770700634
NG5,52.99726302770506,-1.1442521547307947
NG4,52.971142854260115,-1.0877319899103128
NG34,52.987182147281,-0.39357169335347425
NG33,52.81652920131296,-0.5808489059080962
NG32,52.95107012520325,-0.6515978439024388
NG31,52.91447365411572,-0.6420039500875656
NG3,52.96960509537857,-1.1273050688298922
NG25,53.07427183623695,-0.9627293763066205
NG24,53.06958978694978,-0.7990902185534592
NG23,53.11654669776603,-0.799706883048621
NG22,53.18230379558019,-0.978452075138121
NG21,53.142927587387376,-1.103555272072072
NG20,53.20999158898304,-1.1858733347457617
NG2,52.934891057329615,-1.1343557264150952
NG19,53.16058525434964,-1.1983298931234476
NG18,53.13819722972966,-1.1841248285472952
NG17,53.11610202731214,-1.2615496331471103
NG16,53.0273047084218,-1.2949532257607907
NG15,53.044781867408865,-1.2037233997975731
NG14,53.017608447602115,-1.0391490088809943
NG13,52.94875108845579,-0.9072785262368813
NG12,52.90875779916318,-1.0533334079497914
NG11,52.89900998839911,-1.1738594918793506
NG10,52.90059270766129,-1.2841752338709675
NG1,52.95471136036027,-1.1484856756756752
NE99,54.97072708823539,-1.6137874313725495
NE92,54.94177552499998,-1.6149879999999985
NE98,54.9722876,-1.5983749999999999
NE9,54.93135695078029,-1.5854021824729878
NE8,54.95498708412484,-1.6065282374491185
NE82,54.93464,-1.615103
NE83,54.93463999999999,-1.6151030000000004
NE85,54.931934500000004,-1.5848012500000002
NE88,54.950494,-1.6102414285714288
NE71,55.555352425531886,-2.043930079787234
NE70,55.593706984251945,-1.8171698031496055
NE7,55.00010934163702,-1.5797332989323838
NE68,55.579233436363644,-1.6593560818181818
NE69,55.604776540540534,-1.7187958378378376
NE67,55.53653403669724,-1.6919416422018343
NE66,55.4288318164494,-1.7296797863590792
NE65,55.31499301706165,-1.747354014218009
NE64,55.18465838586955,-1.5154096195652174
NE63,55.17824094319684,-1.563222417437253
NE62,55.16149612773723,-1.5935190401459842
NE61,55.17848734381264,-1.6867450100334431
NE6,54.977456730805706,-1.5657402644549767
NE5,54.996188984834966,-1.6888583443354135
NE49,54.96728062676059,-2.4607532746478884
NE48,55.13176683216781,-2.2582213892773875
NE47,54.928614173109246,-2.2549406521008435
NE46,54.97905472446544,-2.107567190023752
NE45,54.976723533678765,-2.014742160621761
NE43,54.94793233181817,-1.906095190909091
NE44,54.94304533333332,-1.9780701954022981
NE42,54.961970605555535,-1.8549101472222231
NE40,54.965922982178164,-1.7742191386138622
NE41,54.97608300000002,-1.8201262500000002
NE4,54.97395345431796,-1.6444825406758423
NE39,54.92350589137383,-1.7614815686900975
NE38,54.89346784122143,-1.5248228503816805
NE37,54.912733955223935,-1.5279959067164155
NE36,54.94529072300469,-1.441255248826291
NE35,54.9509807121212,-1.4606144924242421
NE34,54.97179356102168,-1.422442263008514
NE33,54.991238537061065,-1.4295589336801044
NE32,54.967766214697306,-1.4844781657060524
NE31,54.97081258433737,-1.5133147449799202
NE30,55.02136825908374,-1.4386861311216437
NE3,55.010413533613345,-1.6355231932773113
NE29,55.01173398834753,-1.4654941790254223
NE28,55.00028725341136,-1.5206544025341102
NE27,55.03295242857139,-1.5149820535714291
NE26,55.05276793854748,-1.4576831489757909
NE25,55.05265501477112,-1.4895035420974887
NE24,55.12183783438913,-1.5228649366515836
NE23,55.08009913992168,-1.5830628845401176
NE22,55.13515916116497,-1.5871006019417473
NE21,54.957581078651614,-1.7214397003745336
NE20,55.05261811494254,-1.7873943862068975
NE2,54.98705188476563,-1.6061502343749992
NE19,55.17920523148151,-2.098089393518519
NE18,55.03807781428573,-1.8646005571428568
NE16,54.93121498408487,-1.6927271989389898
NE17,54.91256223214284,-1.8171315773809527
NE15,54.984614882758635,-1.724442747126435
NE13,55.0434083377483,-1.6481331766004417
NE12,55.02439119199067,-1.5706623191990563
NE11,54.93993918789146,-1.6358886242171182
NE10,54.94719310094213,-1.5540495397039042
NE1,54.97243189839571,-1.611500937611408
N9,51.628506312428634,-0.05800948346636253
N8,51.583071551319634,-0.11966673460410555
N81,51.566313666666666,-0.07673533333333334
N7,51.553334029082805,-0.11832487360178971
N6,51.57320040681365,-0.14616095791583178
N5,51.55386748441247,-0.09860301678657067
N4,51.570005810685146,-0.10443329849012781
N3,51.60019898923071,-0.19395249999999983
N22,51.599900468975406,-0.11024351226551224
N21,51.636648977232916,-0.09972874080560426
N20,51.62924631835209,-0.17436857490636704
N2,51.5900823388582,-0.16928119152854504
N1P,55.69469248686065,-0.09422300553250434
N1C,51.53658068421053,-0.1258678026315789
N19,51.56526614774503,-0.1299768367029548
N18,51.61396249060154,-0.06709872932330832
N17,51.59801872394371,-0.07158674553990613
N16,51.56259003336248,-0.07665177348551351
N15,51.58270858948863,-0.0809417940340908
N14,51.634359210755775,-0.13090096947674407
N13,51.618092887640486,-0.10432561048689136
N12,51.61492889170184,-0.17763705485232079
N11,51.613783585808584,-0.13912394389438948
N10,51.594827023856915,-0.14504912922465218
N1,51.53771745026146,-0.09704218324607325
ML9,55.72451422941175,-3.9678099823529385
ML8,55.73178983524904,-3.8432905651340965
ML7,55.82998343734643,-3.795353135135137
ML6,55.867766474209695,-3.961432004159735
ML5,55.85975005870646,-4.031605222885576
ML4,55.81833421391306,-4.021426881739132
ML3,55.76992709735206,-4.055085341121504
ML2,55.77685831972781,-3.913822416099773
ML12,55.56835519020171,-3.594763582132566
ML11,55.66719532306264,-3.7890351447245556
ML10,55.679816434523715,-4.069786970238095
ML1,55.7989927117935,-3.9751649476622406
MK9,52.04054133460076,-0.7552637566539918
MK8,52.033012864864816,-0.8048864889434884
MK7,52.019042847999984,-0.6912886106666668
MK77,52.04150854687503,-0.8172965312499991
MK6,52.029535339314876,-0.7430148009787929
MK5,52.020913334146336,-0.7846313999999996
MK46,52.156043065068516,-0.7020784212328767
MK45,52.021660513022894,-0.47025318863456983
MK44,52.19674346818179,-0.4240571151515155
MK43,52.1116106520179,-0.558238638565022
MK42,52.1171644713478,-0.4722511694915247
MK41,52.15265132330818,-0.4476238768796996
MK40,52.137861374439574,-0.4764825313901349
MK4,52.00406566376309,-0.7844848519163762
MK3,51.99350014285712,-0.751651874039938
MK2,51.99049506233063,-0.7252148292682931
MK19,52.07568405507248,-0.8550520202898552
MK18,51.97825469959845,-0.9695177397590353
